entry_date,expiry,side,strike,entry_ts,entry_quote,entry_fill,exit_ts,exit_quote,exit_fill,entry_reason,exit_reason,points,pnl
2025-05-16,2025-05-22,CE,25000,2025-05-16T09:20:00+05:30,215.70,215.45,2025-05-21T09:33:00+05:30,45.10,45.35,INITIAL_ENTRY,UNWIND,170.10,12757.50
2025-05-16,2025-05-22,CE,24850,2025-05-20T14:02:00+05:30,86.20,85.95,2025-05-21T09:37:00+05:30,96.75,97.00,ROLL_IN,UNWIND,-11.05,-828.75
2025-05-16,2025-05-22,PE,24800,2025-05-21T10:36:00+05:30,62.00,61.75,2025-05-21T11:04:00+05:30,79.84,80.09,ADD_2,UNWIND,-18.34,-1375.50
2025-05-16,2025-05-22,CE,24900,2025-05-21T12:12:00+05:30,60.45,60.20,2025-05-21T12:21:00+05:30,63.15,63.40,ADD_2,UNWIND,-3.20,-240.00
2025-05-16,2025-05-22,CE,24800,2025-05-21T12:18:00+05:30,76.20,75.95,2025-05-21T12:36:00+05:30,122.35,122.60,ADD_3,UNWIND,-46.65,-3498.75
2025-05-16,2025-05-22,CE,24900,2025-05-21T12:54:00+05:30,59.80,59.55,2025-05-21T13:12:00+05:30,81.45,81.70,ADD_2,UNWIND,-22.15,-1661.25
2025-05-16,2025-05-22,CE,24900,2025-05-21T14:03:00+05:30,58.25,58.00,2025-05-21T14:22:00+05:30,85.90,86.15,ADD_2,UNWIND,-28.15,-2111.25
2025-05-16,2025-05-22,PE,25000,2025-05-16T09:20:00+05:30,185.95,185.70,2025-05-22T15:20:00+05:30,396.55,396.80,INITIAL_ENTRY,FINAL_EXIT,-211.10,-15832.50
2025-05-16,2025-05-22,CE,24700,2025-05-20T14:41:00+05:30,123.25,123.00,2025-05-22T15:20:00+05:30,0.10,0.35,ROLL_IN,FINAL_EXIT,122.65,9198.75
2025-05-16,2025-05-22,CE,24800,2025-05-22T09:15:00+05:30,59.75,59.50,2025-05-22T15:20:00+05:30,0.15,0.40,ADD_2,FINAL_EXIT,59.10,4432.50
2025-05-16,2025-05-22,CE,24750,2025-05-22T09:15:00+05:30,78.09,77.84,2025-05-22T15:20:00+05:30,0.15,0.40,ADD_3,FINAL_EXIT,77.44,5808.00
2025-05-16,2025-05-22,CE,24650,2025-05-22T09:18:00+05:30,91.35,91.10,2025-05-22T15:20:00+05:30,0.15,0.40,ADD_4,FINAL_EXIT,90.70,6802.50
2025-05-23,2025-05-29,PE,24400,2025-05-23T10:03:00+05:30,62.45,62.20,2025-05-23T11:49:00+05:30,77.50,77.75,ADD_2,UNWIND,-15.55,-1166.25
2025-05-23,2025-05-29,PE,24500,2025-05-23T10:50:00+05:30,71.65,71.40,2025-05-26T09:46:00+05:30,39.00,39.25,ADD_3,ROLL_OUT,32.15,2411.25
2025-05-23,2025-05-29,PE,24650,2025-05-26T09:15:00+05:30,74.15,73.90,2025-05-26T10:19:00+05:30,74.59,74.84,ADD_3,UNWIND,-0.94,-70.50
2025-05-23,2025-05-29,PE,24700,2025-05-23T09:20:00+05:30,203.00,202.75,2025-05-26T10:26:00+05:30,99.40,99.65,INITIAL_ENTRY,UNWIND,103.10,7732.50
2025-05-23,2025-05-29,PE,24750,2025-05-26T09:16:00+05:30,99.00,98.75,2025-05-26T10:35:00+05:30,134.00,134.25,ADD_4,UNWIND,-35.50,-2662.50
2025-05-23,2025-05-29,PE,24700,2025-05-26T11:17:00+05:30,92.10,91.85,2025-05-27T09:15:00+05:30,115.60,115.85,ADD_2,UNWIND,-24.00,-1800.00
2025-05-23,2025-05-29,PE,24750,2025-05-27T11:30:00+05:30,100.90,100.65,2025-05-27T11:48:00+05:30,120.40,120.65,ADD_2,UNWIND,-20.00,-1500.00
2025-05-23,2025-05-29,CE,25000,2025-05-28T10:15:00+05:30,69.25,69.00,2025-05-28T12:48:00+05:30,83.75,84.00,ADD_2,UNWIND,-15.00,-1125.00
2025-05-23,2025-05-29,CE,24900,2025-05-28T15:00:00+05:30,69.00,68.75,2025-05-29T09:15:00+05:30,93.90,94.15,ADD_2,UNWIND,-25.40,-1905.00
2025-05-23,2025-05-29,CE,24800,2025-05-29T09:47:00+05:30,52.65,52.40,2025-05-29T10:05:00+05:30,86.00,86.25,ADD_2,UNWIND,-33.85,-2538.75
2025-05-23,2025-05-29,CE,24800,2025-05-29T10:16:00+05:30,49.35,49.10,2025-05-29T15:08:00+05:30,28.00,28.25,ADD_2,UNWIND,20.85,1563.75
2025-05-23,2025-05-29,CE,24700,2025-05-23T09:20:00+05:30,182.60,182.35,2025-05-29T15:20:00+05:30,130.94,131.19,INITIAL_ENTRY,FINAL_EXIT,51.16,3837.00
2025-05-23,2025-05-29,PE,25050,2025-05-26T09:46:00+05:30,169.60,169.35,2025-05-29T15:20:00+05:30,219.30,219.55,ROLL_IN,FINAL_EXIT,-50.20,-3765.00
2025-05-23,2025-05-29,CE,24750,2025-05-29T10:40:00+05:30,58.65,58.40,2025-05-29T15:20:00+05:30,80.90,81.15,ADD_3,FINAL_EXIT,-22.75,-1706.25
2025-05-30,2025-06-05,CE,25000,2025-06-02T09:15:00+05:30,74.35,74.10,2025-06-02T10:00:00+05:30,61.25,61.50,ADD_2,UNWIND,12.60,945.00
2025-05-30,2025-06-05,CE,24950,2025-06-02T09:17:00+05:30,80.50,80.25,2025-06-02T10:38:00+05:30,96.10,96.35,ADD_3,UNWIND,-16.10,-1207.50
2025-05-30,2025-06-05,CE,24850,2025-05-30T09:20:00+05:30,200.65,200.40,2025-06-02T12:03:00+05:30,149.00,149.25,INITIAL_ENTRY,UNWIND,51.15,3836.25
2025-05-30,2025-06-05,CE,25100,2025-06-02T14:38:00+05:30,64.55,64.30,2025-06-02T15:00:00+05:30,91.00,91.25,ADD_2,UNWIND,-26.95,-2021.25
2025-05-30,2025-06-05,CE,25100,2025-06-03T09:26:00+05:30,67.60,67.35,2025-06-03T10:20:00+05:30,81.35,81.60,ADD_2,UNWIND,-14.25,-1068.75
2025-05-30,2025-06-05,CE,25100,2025-06-03T10:39:00+05:30,60.45,60.20,2025-06-03T15:22:00+05:30,17.85,18.10,ADD_2,ROLL_OUT,42.10,3157.50
2025-05-30,2025-06-05,CE,24950,2025-06-03T12:51:00+05:30,76.00,75.75,2025-06-04T09:45:00+05:30,15.00,15.25,ADD_3,ROLL_OUT,60.50,4537.50
2025-05-30,2025-06-05,CE,24850,2025-06-03T13:23:00+05:30,77.75,77.50,2025-06-04T10:34:00+05:30,30.25,30.50,ADD_4,UNWIND,47.00,3525.00
2025-05-30,2025-06-05,CE,24800,2025-06-02T09:31:00+05:30,93.10,92.85,2025-06-04T13:00:00+05:30,33.90,34.15,ADD_4,UNWIND,58.70,4402.50
2025-05-30,2025-06-05,CE,24600,2025-06-03T15:22:00+05:30,119.15,118.90,2025-06-04T14:08:00+05:30,104.70,104.95,ROLL_IN,UNWIND,13.95,1046.25
2025-05-30,2025-06-05,CE,24700,2025-06-04T14:11:00+05:30,53.00,52.75,2025-06-05T09:24:00+05:30,36.50,36.75,ADD_2,UNWIND,16.00,1200.00
2025-05-30,2025-06-05,CE,24650,2025-06-05T09:16:00+05:30,41.20,40.95,2025-06-05T09:25:00+05:30,78.70,78.95,ADD_3,UNWIND,-38.00,-2850.00
2025-05-30,2025-06-05,PE,24750,2025-06-05T12:03:00+05:30,44.20,43.95,2025-06-05T13:13:00+05:30,39.80,40.05,ADD_2,UNWIND,3.90,292.50
2025-05-30,2025-06-05,PE,24800,2025-06-05T12:05:00+05:30,59.75,59.50,2025-06-05T13:30:00+05:30,95.45,95.70,ADD_3,UNWIND,-36.20,-2715.00
2025-05-30,2025-06-05,PE,24850,2025-05-30T09:20:00+05:30,195.80,195.55,2025-06-05T15:20:00+05:30,98.55,98.80,INITIAL_ENTRY,FINAL_EXIT,96.75,7256.25
2025-05-30,2025-06-05,CE,24550,2025-06-04T09:45:00+05:30,93.75,93.50,2025-06-05T15:20:00+05:30,201.40,201.65,ROLL_IN,FINAL_EXIT,-108.15,-8111.25
2025-06-06,2025-06-12,PE,24500,2025-06-06T10:32:00+05:30,51.00,50.75,2025-06-09T09:30:00+05:30,19.60,19.85,ADD_2,ROLL_OUT,30.90,2317.50
2025-06-06,2025-06-12,PE,24600,2025-06-06T10:47:00+05:30,61.80,61.55,2025-06-09T10:30:00+05:30,20.80,21.05,ADD_3,ROLL_OUT,40.50,3037.50
2025-06-06,2025-06-12,PE,24700,2025-06-06T11:42:00+05:30,74.30,74.05,2025-06-10T10:10:00+05:30,14.85,15.10,ADD_4,ROLL_OUT,58.95,4421.25
2025-06-06,2025-06-12,PE,24750,2025-06-06T09:20:00+05:30,176.00,175.75,2025-06-12T10:44:00+05:30,3.40,3.65,INITIAL_ENTRY,UNWIND,172.10,12907.50
2025-06-06,2025-06-12,PE,25050,2025-06-09T09:30:00+05:30,143.35,143.10,2025-06-12T10:44:00+05:30,64.40,64.65,ROLL_IN,UNWIND,78.45,5883.75
2025-06-06,2025-06-12,PE,25100,2025-06-09T10:30:00+05:30,136.90,136.65,2025-06-12T13:26:00+05:30,106.95,107.20,ROLL_IN,UNWIND,29.45,2208.75
2025-06-06,2025-06-12,CE,24750,2025-06-06T09:20:00+05:30,177.10,176.85,2025-06-12T15:20:00+05:30,136.00,136.25,INITIAL_ENTRY,FINAL_EXIT,40.60,3045.00
2025-06-06,2025-06-12,PE,25150,2025-06-10T10:10:00+05:30,109.90,109.65,2025-06-12T15:20:00+05:30,264.75,265.00,ROLL_IN,FINAL_EXIT,-155.35,-11651.25
2025-06-13,2025-06-19,PE,24400,2025-06-16T09:15:00+05:30,46.20,45.95,2025-06-16T11:08:00+05:30,27.50,27.75,ADD_2,ROLL_OUT,18.20,1365.00
2025-06-13,2025-06-19,PE,24500,2025-06-16T10:24:00+05:30,47.35,47.10,2025-06-17T09:21:00+05:30,37.15,37.40,ADD_3,UNWIND,9.70,727.50
2025-06-13,2025-06-19,PE,24600,2025-06-16T10:31:00+05:30,57.60,57.35,2025-06-17T12:51:00+05:30,41.20,41.45,ADD_4,UNWIND,15.90,1192.50
2025-06-13,2025-06-19,PE,24650,2025-06-13T09:20:00+05:30,212.00,211.75,2025-06-18T09:15:00+05:30,46.35,46.60,INITIAL_ENTRY,UNWIND,165.15,12386.25
2025-06-13,2025-06-19,PE,24700,2025-06-18T09:22:00+05:30,46.10,45.85,2025-06-18T10:24:00+05:30,33.00,33.25,ADD_2,UNWIND,12.60,945.00
2025-06-13,2025-06-19,PE,24800,2025-06-18T09:27:00+05:30,61.30,61.05,2025-06-18T10:34:00+05:30,60.45,60.70,ADD_3,UNWIND,0.35,26.25
2025-06-13,2025-06-19,PE,24850,2025-06-18T10:07:00+05:30,60.75,60.50,2025-06-18T10:53:00+05:30,95.45,95.70,ADD_4,UNWIND,-35.20,-2640.00
2025-06-13,2025-06-19,CE,24650,2025-06-13T09:20:00+05:30,184.55,184.30,2025-06-19T15:20:00+05:30,148.00,148.25,INITIAL_ENTRY,FINAL_EXIT,36.05,2703.75
2025-06-13,2025-06-19,PE,24900,2025-06-16T11:08:00+05:30,127.85,127.60,2025-06-19T15:20:00+05:30,101.90,102.15,ROLL_IN,FINAL_EXIT,25.45,1908.75
2025-06-13,2025-06-19,PE,24800,2025-06-19T09:34:00+05:30,28.80,28.55,2025-06-19T15:20:00+05:30,2.25,2.50,ADD_2,FINAL_EXIT,26.05,1953.75
2025-06-20,2025-06-26,PE,24550,2025-06-20T10:15:00+05:30,44.35,44.10,2025-06-23T09:15:00+05:30,43.00,43.25,ADD_2,UNWIND,0.85,63.75
2025-06-20,2025-06-26,PE,24650,2025-06-20T10:26:00+05:30,55.35,55.10,2025-06-23T09:15:00+05:30,55.50,55.75,ADD_3,UNWIND,-0.65,-48.75
2025-06-20,2025-06-26,PE,24800,2025-06-20T13:09:00+05:30,67.00,66.75,2025-06-23T09:20:00+05:30,93.35,93.60,ADD_4,UNWIND,-26.85,-2013.75
2025-06-20,2025-06-26,PE,24550,2025-06-23T09:21:00+05:30,39.75,39.50,2025-06-23T09:26:00+05:30,49.60,49.85,ADD_2,UNWIND,-10.35,-776.25
2025-06-20,2025-06-26,PE,24550,2025-06-23T11:37:00+05:30,38.00,37.75,2025-06-23T14:30:00+05:30,31.25,31.50,ADD_2,UNWIND,6.25,468.75
2025-06-20,2025-06-26,PE,24700,2025-06-23T13:20:00+05:30,52.60,52.35,2025-06-24T09:41:00+05:30,18.35,18.60,ADD_3,ROLL_OUT,33.75,2531.25
2025-06-20,2025-06-26,PE,24800,2025-06-23T14:02:00+05:30,58.75,58.50,2025-06-24T10:21:00+05:30,22.30,22.55,ADD_4,ROLL_OUT,35.95,2696.25
2025-06-20,2025-06-26,PE,24850,2025-06-20T09:20:00+05:30,154.25,154.00,2025-06-24T11:13:00+05:30,21.85,22.10,INITIAL_ENTRY,ROLL_OUT,131.90,9892.50
2025-06-20,2025-06-26,PE,25100,2025-06-24T09:41:00+05:30,86.75,86.50,2025-06-24T12:42:00+05:30,76.65,76.90,ROLL_IN,UNWIND,9.60,720.00
2025-06-20,2025-06-26,PE,25150,2025-06-24T09:15:00+05:30,80.05,79.80,2025-06-24T12:43:00+05:30,109.50,109.75,ADD_4,UNWIND,-29.95,-2246.25
2025-06-20,2025-06-26,PE,25150,2025-06-24T12:46:00+05:30,78.05,77.80,2025-06-24T13:23:00+05:30,109.45,109.70,ADD_3,UNWIND,-31.90,-2392.50
2025-06-20,2025-06-26,PE,25200,2025-06-24T10:21:00+05:30,102.90,102.65,2025-06-24T13:33:00+05:30,155.65,155.90,ROLL_IN,UNWIND,-53.25,-3993.75
2025-06-20,2025-06-26,CE,24850,2025-06-20T09:20:00+05:30,183.40,183.15,2025-06-26T15:20:00+05:30,699.85,700.10,INITIAL_ENTRY,FINAL_EXIT,-516.95,-38771.25
2025-06-20,2025-06-26,PE,25250,2025-06-24T11:13:00+05:30,102.85,102.60,2025-06-26T15:20:00+05:30,0.10,0.35,ROLL_IN,FINAL_EXIT,102.25,7668.75
2025-06-20,2025-06-26,PE,25100,2025-06-25T09:15:00+05:30,69.20,68.95,2025-06-26T15:20:00+05:30,0.10,0.35,ADD_2,FINAL_EXIT,68.60,5145.00
2025-06-20,2025-06-26,PE,25150,2025-06-25T09:31:00+05:30,67.70,67.45,2025-06-26T15:20:00+05:30,0.20,0.45,ADD_3,FINAL_EXIT,67.00,5025.00
2025-06-20,2025-06-26,PE,25200,2025-06-25T10:38:00+05:30,71.65,71.40,2025-06-26T15:20:00+05:30,0.20,0.45,ADD_4,FINAL_EXIT,70.95,5321.25
2025-06-27,2025-07-03,CE,25750,2025-06-30T13:15:00+05:30,43.15,42.90,2025-07-01T09:21:00+05:30,52.95,53.20,ADD_2,UNWIND,-10.30,-772.50
2025-06-27,2025-07-03,CE,25750,2025-07-01T11:56:00+05:30,25.95,25.70,2025-07-01T14:13:00+05:30,31.05,31.30,ADD_2,UNWIND,-5.60,-420.00
2025-06-27,2025-07-03,CE,25700,2025-07-02T10:01:00+05:30,22.90,22.65,2025-07-02T13:18:00+05:30,10.45,10.70,ADD_2,ROLL_OUT,11.95,896.25
2025-06-27,2025-07-03,CE,25650,2025-07-02T10:38:00+05:30,26.70,26.45,2025-07-02T13:27:00+05:30,12.30,12.55,ADD_3,ROLL_OUT,13.90,1042.50
2025-06-27,2025-07-03,CE,25600,2025-06-27T09:20:00+05:30,167.50,167.25,2025-07-02T15:00:00+05:30,24.85,25.10,INITIAL_ENTRY,UNWIND,142.15,10661.25
2025-06-27,2025-07-03,CE,25550,2025-07-02T13:14:00+05:30,37.50,37.25,2025-07-02T15:03:00+05:30,36.95,37.20,ADD_4,UNWIND,0.05,3.75
2025-06-27,2025-07-03,CE,25500,2025-07-02T13:18:00+05:30,48.90,48.65,2025-07-03T09:16:00+05:30,51.10,51.35,ROLL_IN,UNWIND,-2.70,-202.50
2025-06-27,2025-07-03,CE,25550,2025-07-03T09:23:00+05:30,24.30,24.05,2025-07-03T09:44:00+05:30,23.00,23.25,ADD_2,UNWIND,0.80,60.00
2025-06-27,2025-07-03,CE,25500,2025-07-03T09:25:00+05:30,33.15,32.90,2025-07-03T09:45:00+05:30,46.80,47.05,ADD_3,UNWIND,-14.15,-1061.25
2025-06-27,2025-07-03,CE,25550,2025-07-03T09:47:00+05:30,20.45,20.20,2025-07-03T09:53:00+05:30,36.85,37.10,ADD_2,UNWIND,-16.90,-1267.50
2025-06-27,2025-07-03,CE,25550,2025-07-03T11:47:00+05:30,19.55,19.30,2025-07-03T12:28:00+05:30,14.75,15.00,ADD_2,UNWIND,4.30,322.50
2025-06-27,2025-07-03,CE,25500,2025-07-03T12:19:00+05:30,20.95,20.70,2025-07-03T12:29:00+05:30,34.90,35.15,ADD_3,UNWIND,-14.45,-1083.75
2025-06-27,2025-07-03,PE,25550,2025-07-03T13:40:00+05:30,30.70,30.45,2025-07-03T13:46:00+05:30,44.10,44.35,ADD_2,UNWIND,-13.90,-1042.50
2025-06-27,2025-07-03,PE,25600,2025-06-27T09:20:00+05:30,155.45,155.20,2025-07-03T15:20:00+05:30,194.50,194.75,INITIAL_ENTRY,FINAL_EXIT,-39.55,-2966.25
2025-06-27,2025-07-03,CE,25450,2025-07-02T13:27:00+05:30,56.65,56.40,2025-07-03T15:20:00+05:30,0.15,0.40,ROLL_IN,FINAL_EXIT,56.00,4200.00
2025-06-27,2025-07-03,CE,25500,2025-07-03T14:13:00+05:30,26.60,26.35,2025-07-03T15:20:00+05:30,0.10,0.35,ADD_2,FINAL_EXIT,26.00,1950.00
2025-06-27,2025-07-03,CE,25400,2025-07-03T14:45:00+05:30,29.50,29.25,2025-07-03T15:20:00+05:30,5.75,6.00,ADD_3,FINAL_EXIT,23.25,1743.75
2025-07-04,2025-07-10,PE,25200,2025-07-07T09:34:00+05:30,33.25,33.00,2025-07-07T12:16:00+05:30,39.70,39.95,ADD_2,UNWIND,-6.95,-521.25
2025-07-04,2025-07-10,PE,25250,2025-07-08T09:21:00+05:30,31.80,31.55,2025-07-08T15:13:00+05:30,14.70,14.95,ADD_2,ROLL_OUT,16.60,1245.00
2025-07-04,2025-07-10,PE,25300,2025-07-08T13:01:00+05:30,26.45,26.20,2025-07-09T09:16:00+05:30,18.60,18.85,ADD_3,UNWIND,7.35,551.25
2025-07-04,2025-07-10,PE,25350,2025-07-08T15:03:00+05:30,29.75,29.50,2025-07-09T09:23:00+05:30,25.00,25.25,ADD_4,UNWIND,4.25,318.75
2025-07-04,2025-07-10,PE,25400,2025-07-04T09:20:00+05:30,142.95,142.70,2025-07-09T14:30:00+05:30,35.45,35.70,INITIAL_ENTRY,UNWIND,107.00,8025.00
2025-07-04,2025-07-10,PE,25450,2025-07-09T10:10:00+05:30,36.10,35.85,2025-07-09T14:34:00+05:30,61.25,61.50,ADD_3,UNWIND,-25.65,-1923.75
2025-07-04,2025-07-10,PE,25350,2025-07-09T14:37:00+05:30,23.25,23.00,2025-07-09T14:53:00+05:30,32.85,33.10,ADD_2,UNWIND,-10.10,-757.50
2025-07-04,2025-07-10,PE,25400,2025-07-09T15:00:00+05:30,31.00,30.75,2025-07-10T09:21:00+05:30,25.80,26.05,ADD_2,UNWIND,4.70,352.50
2025-07-04,2025-07-10,CE,25500,2025-07-10T10:50:00+05:30,17.10,16.85,2025-07-10T14:06:00+05:30,11.40,11.65,ADD_2,UNWIND,5.20,390.00
2025-07-04,2025-07-10,CE,25400,2025-07-04T09:20:00+05:30,170.65,170.40,2025-07-10T15:20:00+05:30,0.10,0.35,INITIAL_ENTRY,FINAL_EXIT,170.05,12753.75
2025-07-04,2025-07-10,PE,25500,2025-07-08T15:13:00+05:30,62.40,62.15,2025-07-10T15:20:00+05:30,136.65,136.90,ROLL_IN,FINAL_EXIT,-74.75,-5606.25
2025-07-04,2025-07-10,CE,25450,2025-07-10T10:52:00+05:30,25.05,24.80,2025-07-10T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,24.45,1833.75
2025-08-18,2025-08-21,CE,25150,2025-08-18T12:13:00+05:30,37.05,36.80,2025-08-18T12:57:00+05:30,45.50,45.75,ADD_2,UNWIND,-8.95,-671.25
2025-08-18,2025-08-21,CE,25100,2025-08-19T09:15:00+05:30,31.75,31.50,2025-08-19T09:52:00+05:30,30.25,30.50,ADD_2,UNWIND,1.00,75.00
2025-08-18,2025-08-21,CE,25050,2025-08-19T09:43:00+05:30,34.05,33.80,2025-08-19T11:09:00+05:30,45.65,45.90,ADD_3,UNWIND,-12.10,-907.50
2025-08-18,2025-08-21,CE,25100,2025-08-20T09:16:00+05:30,21.55,21.30,2025-08-20T09:47:00+05:30,24.85,25.10,ADD_2,UNWIND,-3.80,-285.00
2025-08-18,2025-08-21,PE,24900,2025-08-20T12:12:00+05:30,21.55,21.30,2025-08-20T15:19:00+05:30,18.00,18.25,ADD_2,UNWIND,3.05,228.75
2025-08-18,2025-08-21,CE,25000,2025-08-18T09:20:00+05:30,125.50,125.25,2025-08-21T15:20:00+05:30,82.80,83.05,INITIAL_ENTRY,FINAL_EXIT,42.20,3165.00
2025-08-18,2025-08-21,PE,25000,2025-08-18T09:20:00+05:30,142.70,142.45,2025-08-21T15:20:00+05:30,0.10,0.35,INITIAL_ENTRY,FINAL_EXIT,142.10,10657.50
2025-08-18,2025-08-21,PE,24950,2025-08-20T14:02:00+05:30,22.10,21.85,2025-08-21T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,21.50,1612.50
2025-08-18,2025-08-21,PE,25050,2025-08-21T09:48:00+05:30,23.30,23.05,2025-08-21T15:20:00+05:30,0.10,0.35,ADD_3,FINAL_EXIT,22.70,1702.50
2025-08-18,2025-08-21,PE,25100,2025-08-21T10:03:00+05:30,27.80,27.55,2025-08-21T15:20:00+05:30,17.45,17.70,ADD_4,FINAL_EXIT,9.85,738.75
2025-08-29,2025-09-02,CE,24700,2025-08-29T14:39:00+05:30,20.15,19.90,2025-09-01T09:15:00+05:30,24.40,24.65,ADD_2,UNWIND,-4.75,-356.25
2025-08-29,2025-09-02,CE,24650,2025-08-29T15:09:00+05:30,24.95,24.70,2025-09-01T09:15:00+05:30,36.35,36.60,ADD_3,UNWIND,-11.90,-892.50
2025-08-29,2025-09-02,PE,24450,2025-09-01T12:28:00+05:30,16.15,15.90,2025-09-02T13:55:00+05:30,3.00,3.25,ADD_2,UNWIND,12.65,948.75
2025-08-29,2025-09-02,PE,24500,2025-09-01T13:07:00+05:30,20.80,20.55,2025-09-02T13:55:00+05:30,6.45,6.70,ADD_3,UNWIND,13.85,1038.75
2025-08-29,2025-09-02,PE,24550,2025-08-29T09:20:00+05:30,103.80,103.55,2025-09-02T13:55:00+05:30,13.95,14.20,INITIAL_ENTRY,UNWIND,89.35,6701.25
2025-08-29,2025-09-02,CE,24600,2025-09-02T14:03:00+05:30,15.15,14.90,2025-09-02T14:10:00+05:30,24.95,25.20,ADD_2,UNWIND,-10.30,-772.50
2025-08-29,2025-09-02,CE,24600,2025-09-02T14:12:00+05:30,16.60,16.35,2025-09-02T14:20:00+05:30,26.20,26.45,ADD_2,UNWIND,-10.10,-757.50
2025-08-29,2025-09-02,CE,24600,2025-09-02T14:39:00+05:30,12.80,12.55,2025-09-02T14:40:00+05:30,21.10,21.35,ADD_2,UNWIND,-8.80,-660.00
2025-08-29,2025-09-02,CE,24550,2025-08-29T09:20:00+05:30,115.30,115.05,2025-09-02T15:20:00+05:30,32.45,32.70,INITIAL_ENTRY,FINAL_EXIT,82.35,6176.25
2025-08-29,2025-09-02,PE,24650,2025-09-02T09:15:00+05:30,31.80,31.55,2025-09-02T15:20:00+05:30,67.50,67.75,ADD_4,FINAL_EXIT,-36.20,-2715.00
2025-11-06,2025-11-11,CE,25850,2025-11-06T10:09:00+05:30,37.35,37.10,2025-11-06T12:49:00+05:30,34.50,34.75,ADD_2,UNWIND,2.35,176.25
2025-11-06,2025-11-11,CE,25800,2025-11-06T10:23:00+05:30,40.65,40.40,2025-11-07T09:15:00+05:30,12.50,12.75,ADD_3,ROLL_OUT,27.65,2073.75
2025-11-06,2025-11-11,CE,25750,2025-11-06T13:48:00+05:30,42.45,42.20,2025-11-07T09:22:00+05:30,12.55,12.80,ADD_3,ROLL_OUT,29.40,2205.00
2025-11-06,2025-11-11,CE,25700,2025-11-06T09:20:00+05:30,138.50,138.25,2025-11-07T09:47:00+05:30,18.85,19.10,INITIAL_ENTRY,UNWIND,119.15,8936.25
2025-11-06,2025-11-11,CE,25500,2025-11-07T09:15:00+05:30,64.60,64.35,2025-11-07T11:12:00+05:30,59.65,59.90,ADD_4,UNWIND,4.45,333.75
2025-11-06,2025-11-11,CE,25400,2025-11-07T09:15:00+05:30,107.30,107.05,2025-11-07T11:21:00+05:30,122.55,122.80,ROLL_IN,UNWIND,-15.75,-1181.25
2025-11-06,2025-11-11,PE,25550,2025-11-10T09:15:00+05:30,51.00,50.75,2025-11-10T09:22:00+05:30,76.10,76.35,ADD_2,UNWIND,-25.60,-1920.00
2025-11-06,2025-11-11,PE,25550,2025-11-10T09:51:00+05:30,48.75,48.50,2025-11-11T09:17:00+05:30,44.35,44.60,ADD_2,UNWIND,3.90,292.50
2025-11-06,2025-11-11,PE,25600,2025-11-10T10:31:00+05:30,55.75,55.50,2025-11-11T09:19:00+05:30,82.35,82.60,ADD_3,UNWIND,-27.10,-2032.50
2025-11-06,2025-11-11,PE,25700,2025-11-06T09:20:00+05:30,113.05,112.80,2025-11-11T15:20:00+05:30,8.30,8.55,INITIAL_ENTRY,FINAL_EXIT,104.25,7818.75
2025-11-06,2025-11-11,CE,25350,2025-11-07T09:22:00+05:30,111.70,111.45,2025-11-11T15:20:00+05:30,341.00,341.25,ROLL_IN,FINAL_EXIT,-229.80,-17235.00
2025-11-12,2025-11-18,PE,25700,2025-11-13T10:49:00+05:30,37.70,37.45,2025-11-13T13:58:00+05:30,41.70,41.95,ADD_2,UNWIND,-4.50,-337.50
2025-11-12,2025-11-18,PE,25750,2025-11-13T13:41:00+05:30,41.75,41.50,2025-11-13T14:00:00+05:30,59.40,59.65,ADD_3,UNWIND,-18.15,-1361.25
2025-11-12,2025-11-18,CE,26100,2025-11-14T10:02:00+05:30,36.15,35.90,2025-11-14T10:54:00+05:30,49.35,49.60,ADD_2,UNWIND,-13.70,-1027.50
2025-11-12,2025-11-18,CE,26050,2025-11-14T13:39:00+05:30,33.00,32.75,2025-11-14T15:00:00+05:30,41.85,42.10,ADD_2,UNWIND,-9.35,-701.25
2025-11-12,2025-11-18,PE,25750,2025-11-17T09:17:00+05:30,22.50,22.25,2025-11-17T10:13:00+05:30,16.55,16.80,ADD_2,UNWIND,5.45,408.75
2025-11-12,2025-11-18,PE,25800,2025-11-17T09:23:00+05:30,23.55,23.30,2025-11-17T10:28:00+05:30,25.45,25.70,ADD_3,UNWIND,-2.40,-180.00
2025-11-12,2025-11-18,PE,25850,2025-11-17T09:56:00+05:30,26.90,26.65,2025-11-18T09:15:00+05:30,25.25,25.50,ADD_4,UNWIND,1.15,86.25
2025-11-12,2025-11-18,PE,25900,2025-11-12T09:20:00+05:30,143.55,143.30,2025-11-18T09:15:00+05:30,42.05,42.30,INITIAL_ENTRY,UNWIND,101.00,7575.00
2025-11-12,2025-11-18,PE,25850,2025-11-18T09:32:00+05:30,14.70,14.45,2025-11-18T09:39:00+05:30,21.60,21.85,ADD_2,UNWIND,-7.40,-555.00
2025-11-12,2025-11-18,CE,26000,2025-11-18T10:32:00+05:30,14.80,14.55,2025-11-18T10:48:00+05:30,18.30,18.55,ADD_2,UNWIND,-4.00,-300.00
2025-11-12,2025-11-18,PE,25900,2025-11-18T11:43:00+05:30,17.50,17.25,2025-11-18T12:36:00+05:30,20.95,21.20,ADD_2,UNWIND,-3.95,-296.25
