entry_date,status,skip_reason,expiry_date,next_trading_day,lot_size,lots,qty,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
2025-01-09,TRADED,,2025-01-16,2025-01-10,75,4,300,2025-01-09T15:00:00+05:30,23520.85,23566.10,BELOW_SMA,23500,PE,NIFTY_23500_PE_16_JAN_25.csv,2025-01-09T15:29:00+05:30,131.69,2025-01-10T09:16:00+05:30,141.35,2298.00,50.00,2248.00,
2025-01-10,TRADED,,2025-01-16,2025-01-13,75,4,300,2025-01-10T15:00:00+05:30,23412.2,23480.63,BELOW_SMA,23400,PE,NIFTY_23400_PE_16_JAN_25.csv,2025-01-10T15:29:00+05:30,131.6,2025-01-13T09:16:00+05:30,240.3,32010.00,50.00,31960.00,
2025-01-13,TRADED,,2025-01-16,2025-01-14,75,4,300,2025-01-13T15:00:00+05:30,23090.85,23212.16,BELOW_SMA,23100,PE,NIFTY_23100_PE_16_JAN_25.csv,2025-01-13T15:29:00+05:30,115.85,2025-01-14T09:16:00+05:30,68.4,-14835.00,50.00,-14885.00,
2025-01-14,TRADED,,2025-01-16,2025-01-15,75,4,300,2025-01-14T15:00:00+05:30,23173.25,23178.62,BELOW_SMA,23150,PE,NIFTY_23150_PE_16_JAN_25.csv,2025-01-14T15:29:00+05:30,48.5,2025-01-15T09:16:00+05:30,43.0,-2250.00,50.00,-2300.00,
2025-01-15,TRADED,,2025-01-16,2025-01-16,75,4,300,2025-01-15T15:00:00+05:30,23214.55,23218.60,BELOW_SMA,23200,PE,NIFTY_23200_PE_16_JAN_25.csv,2025-01-15T15:29:00+05:30,49.65,2025-01-16T09:16:00+05:30,10.65,-12300.00,50.00,-12350.00,
2025-01-16,TRADED,,2025-01-23,2025-01-17,75,4,300,2025-01-16T15:00:00+05:30,23309.65,23307.77,ABOVE_SMA,23300,CE,NIFTY_23300_CE_23_JAN_25.csv,2025-01-16T15:29:00+05:30,221.2,2025-01-17T09:16:00+05:30,144.44,-23628.00,50.00,-23678.00,
2025-01-17,TRADED,,2025-01-23,2025-01-20,75,4,300,2025-01-17T15:00:00+05:30,23196.65,23202.96,BELOW_SMA,23200,PE,NIFTY_23200_PE_23_JAN_25.csv,2025-01-17T15:29:00+05:30,148.94,2025-01-20T09:16:00+05:30,120.75,-9057.00,50.00,-9107.00,
2025-01-20,TRADED,,2025-01-23,2025-01-21,75,4,300,2025-01-20T15:00:00+05:30,23351.7,23307.48,ABOVE_SMA,23350,CE,NIFTY_23350_CE_23_JAN_25.csv,2025-01-20T15:29:00+05:30,142.94,2025-01-21T09:16:00+05:30,153.0,2418.00,50.00,2368.00,
2025-01-21,TRADED,,2025-01-23,2025-01-22,75,4,300,2025-01-21T15:00:00+05:30,23022.45,23210.99,BELOW_SMA,23000,PE,NIFTY_23000_PE_23_JAN_25.csv,2025-01-21T15:29:00+05:30,84.55,2025-01-22T09:16:00+05:30,70.65,-4770.00,50.00,-4820.00,
2025-01-22,TRADED,,2025-01-23,2025-01-23,75,4,300,2025-01-22T15:00:00+05:30,23164.25,23068.11,ABOVE_SMA,23150,CE,NIFTY_23150_CE_23_JAN_25.csv,2025-01-22T15:29:00+05:30,68.15,2025-01-23T09:16:00+05:30,28.85,-12390.00,50.00,-12440.00,
2025-01-23,TRADED,,2025-01-30,2025-01-24,75,4,300,2025-01-23T15:00:00+05:30,23201.25,23221.95,BELOW_SMA,23200,PE,NIFTY_23200_PE_30_JAN_25.csv,2025-01-23T15:29:00+05:30,158.05,2025-01-24T09:16:00+05:30,155.1,-1485.00,50.00,-1535.00,
2025-01-24,TRADED,,2025-01-30,2025-01-27,75,4,300,2025-01-24T15:00:00+05:30,23077.5,23203.79,BELOW_SMA,23100,PE,NIFTY_23100_PE_30_JAN_25.csv,2025-01-24T15:29:00+05:30,159.0,2025-01-27T09:16:00+05:30,250.9,26970.00,50.00,26920.00,
2025-01-27,TRADED,,2025-01-30,2025-01-28,75,4,300,2025-01-27T15:00:00+05:30,22835.7,22888.84,BELOW_SMA,22850,PE,NIFTY_22850_PE_30_JAN_25.csv,2025-01-27T15:29:00+05:30,161.0,2025-01-28T09:16:00+05:30,96.8,-19860.00,50.00,-19910.00,
2025-01-28,TRADED,,2025-01-30,2025-01-29,75,4,300,2025-01-28T15:00:00+05:30,22967.55,22981.31,BELOW_SMA,22950,PE,NIFTY_22950_PE_30_JAN_25.csv,2025-01-28T15:29:00+05:30,121.3,2025-01-29T09:16:00+05:30,96.8,-7950.00,50.00,-8000.00,
2025-01-29,TRADED,,2025-01-30,2025-01-30,75,4,300,2025-01-29T15:00:00+05:30,23159.35,23105.26,ABOVE_SMA,23150,CE,NIFTY_23150_CE_30_JAN_25.csv,2025-01-29T15:29:00+05:30,155.0,2025-01-30T09:16:00+05:30,133.4,-7080.00,50.00,-7130.00,
2025-01-30,TRADED,,2025-02-06,2025-01-31,75,4,300,2025-01-30T15:00:00+05:30,23249.55,23234.88,ABOVE_SMA,23250,CE,NIFTY_23250_CE_06_FEB_25.csv,2025-01-30T15:29:00+05:30,373.65,2025-01-31T09:16:00+05:30,370.05,-1680.00,50.00,-1730.00,
2025-01-31,TRADED,,2025-02-06,2025-02-01,75,4,300,2025-01-31T15:00:00+05:30,23515.15,23432.59,ABOVE_SMA,23500,CE,NIFTY_23500_CE_06_FEB_25.csv,2025-01-31T15:29:00+05:30,289.5,2025-02-01T09:16:00+05:30,275.39,-4833.00,50.00,-4883.00,
2025-02-01,TRADED,,2025-02-06,2025-02-03,75,4,300,2025-02-01T15:00:00+05:30,23481.2,23509.89,BELOW_SMA,23500,PE,NIFTY_23500_PE_06_FEB_25.csv,2025-02-01T15:29:00+05:30,143.75,2025-02-03T09:16:00+05:30,246.85,30330.00,50.00,30280.00,
2025-02-03,TRADED,,2025-02-06,2025-02-04,75,4,300,2025-02-03T15:00:00+05:30,23366.9,23318.64,ABOVE_SMA,23350,CE,NIFTY_23350_CE_06_FEB_25.csv,2025-02-03T15:29:00+05:30,133.6,2025-02-04T09:16:00+05:30,191.65,16815.00,50.00,16765.00,
2025-02-04,TRADED,,2025-02-06,2025-02-05,75,4,300,2025-02-04T15:00:00+05:30,23744.0,23582.06,ABOVE_SMA,23750,CE,NIFTY_23750_CE_06_FEB_25.csv,2025-02-04T15:29:00+05:30,68.7,2025-02-05T09:16:00+05:30,88.1,5220.00,50.00,5170.00,
2025-02-05,TRADED,,2025-02-06,2025-02-06,75,4,300,2025-02-05T15:00:00+05:30,23695.85,23744.73,BELOW_SMA,23700,PE,NIFTY_23700_PE_06_FEB_25.csv,2025-02-05T15:29:00+05:30,89.45,2025-02-06T09:16:00+05:30,59.45,-9600.00,50.00,-9650.00,
2025-02-06,TRADED,,2025-02-13,2025-02-07,75,4,300,2025-02-06T15:00:00+05:30,23595.9,23613.88,BELOW_SMA,23600,PE,NIFTY_23600_PE_13_FEB_25.csv,2025-02-06T15:29:00+05:30,160.35,2025-02-07T09:16:00+05:30,164.15,540.00,50.00,490.00,
2025-02-07,TRADED,,2025-02-13,2025-02-10,75,4,300,2025-02-07T15:00:00+05:30,23573.7,23574.18,BELOW_SMA,23550,PE,NIFTY_23550_PE_13_FEB_25.csv,2025-02-07T15:29:00+05:30,136.5,2025-02-10T09:16:00+05:30,172.5,10200.00,50.00,10150.00,
2025-02-10,TRADED,,2025-02-13,2025-02-11,75,4,300,2025-02-10T15:00:00+05:30,23380.35,23386.01,BELOW_SMA,23400,PE,NIFTY_23400_PE_13_FEB_25.csv,2025-02-10T15:29:00+05:30,134.35,2025-02-11T09:16:00+05:30,155.4,5715.00,50.00,5665.00,
2025-02-11,TRADED,,2025-02-13,2025-02-12,75,4,300,2025-02-11T15:00:00+05:30,23073.4,23193.00,BELOW_SMA,23050,PE,NIFTY_23050_PE_13_FEB_25.csv,2025-02-11T15:29:00+05:30,97.85,2025-02-12T09:16:00+05:30,99.75,-30.00,50.00,-80.00,
2025-02-12,TRADED,,2025-02-13,2025-02-13,75,4,300,2025-02-12T15:00:00+05:30,23051.55,22989.26,ABOVE_SMA,23050,CE,NIFTY_23050_CE_13_FEB_25.csv,2025-02-12T15:29:00+05:30,89.0,2025-02-13T09:16:00+05:30,109.15,5445.00,50.00,5395.00,
2025-02-13,TRADED,,2025-02-20,2025-02-14,75,4,300,2025-02-13T15:00:00+05:30,23030.15,23134.06,BELOW_SMA,23050,PE,NIFTY_23050_PE_20_FEB_25.csv,2025-02-13T15:29:00+05:30,180.2,2025-02-14T09:16:00+05:30,128.55,-16095.00,50.00,-16145.00,
2025-02-14,TRADED,,2025-02-20,2025-02-17,75,4,300,2025-02-14T15:00:00+05:30,22933.4,22907.86,ABOVE_SMA,22950,CE,NIFTY_22950_CE_20_FEB_25.csv,2025-02-14T15:29:00+05:30,159.8,2025-02-17T09:16:00+05:30,109.2,-15780.00,50.00,-15830.00,
2025-02-17,TRADED,,2025-02-20,2025-02-18,75,4,300,2025-02-17T15:00:00+05:30,22970.65,22862.05,ABOVE_SMA,22950,CE,NIFTY_22950_CE_20_FEB_25.csv,2025-02-17T15:29:00+05:30,177.75,2025-02-18T09:16:00+05:30,165.45,-4290.00,50.00,-4340.00,
2025-02-18,TRADED,,2025-02-20,2025-02-19,75,4,300,2025-02-18T15:00:00+05:30,22951.4,22890.92,ABOVE_SMA,22950,CE,NIFTY_22950_CE_20_FEB_25.csv,2025-02-18T15:29:00+05:30,105.75,2025-02-19T09:16:00+05:30,76.7,-9315.00,50.00,-9365.00,
2025-02-19,TRADED,,2025-02-20,2025-02-20,75,4,300,2025-02-19T15:00:00+05:30,22939.95,22947.56,BELOW_SMA,22950,PE,NIFTY_22950_PE_20_FEB_25.csv,2025-02-19T15:29:00+05:30,96.55,2025-02-20T09:16:00+05:30,121.45,6870.00,50.00,6820.00,
2025-02-20,TRADED,,2025-02-27,2025-02-21,75,4,300,2025-02-20T15:00:00+05:30,22917.15,22894.93,ABOVE_SMA,22900,CE,NIFTY_22900_CE_27_FEB_25.csv,2025-02-20T15:29:00+05:30,181.35,2025-02-21T09:16:00+05:30,164.05,-5790.00,50.00,-5840.00,
2025-02-21,TRADED,,2025-02-27,2025-02-24,75,4,300,2025-02-21T15:00:00+05:30,22810.75,22792.54,ABOVE_SMA,22800,CE,NIFTY_22800_CE_27_FEB_25.csv,2025-02-21T15:29:00+05:30,145.6,2025-02-24T09:16:00+05:30,94.9,-15810.00,50.00,-15860.00,
2025-02-24,TRADED,,2025-02-27,2025-02-25,75,4,300,2025-02-24T15:00:00+05:30,22554.35,22575.62,BELOW_SMA,22550,PE,NIFTY_22550_PE_27_FEB_25.csv,2025-02-24T15:29:00+05:30,78.45,2025-02-25T09:16:00+05:30,78.3,-645.00,50.00,-695.00,
2025-02-25,TRADED,,2025-02-27,2025-02-27,75,4,300,2025-02-25T15:00:00+05:30,22552.4,22575.23,BELOW_SMA,22550,PE,NIFTY_22550_PE_27_FEB_25.csv,2025-02-25T15:29:00+05:30,50.25,2025-02-27T09:16:00+05:30,26.35,-7770.00,50.00,-7820.00,
2025-02-27,TRADED,,2025-03-06,2025-02-28,75,4,300,2025-02-27T15:00:00+05:30,22542.7,22539.97,ABOVE_SMA,22550,CE,NIFTY_22550_CE_06_MAR_25.csv,2025-02-27T15:29:00+05:30,163.35,2025-02-28T09:16:00+05:30,88.7,-22995.00,50.00,-23045.00,
2025-02-28,TRADED,,2025-03-06,2025-03-03,75,4,300,2025-02-28T15:00:00+05:30,22124.65,22215.93,BELOW_SMA,22100,PE,NIFTY_22100_PE_06_MAR_25.csv,2025-02-28T15:29:00+05:30,112.3,2025-03-03T09:16:00+05:30,76.9,-11220.00,50.00,-11270.00,
2025-03-03,TRADED,,2025-03-06,2025-03-04,75,4,300,2025-03-03T15:00:00+05:30,22117.25,22092.01,ABOVE_SMA,22100,CE,NIFTY_22100_CE_06_MAR_25.csv,2025-03-03T15:29:00+05:30,150.8,2025-03-04T09:16:00+05:30,69.59,-24963.00,50.00,-25013.00,
2025-03-04,TRADED,,2025-03-06,2025-03-05,75,4,300,2025-03-04T15:00:00+05:30,22082.05,22067.99,ABOVE_SMA,22100,CE,NIFTY_22100_CE_06_MAR_25.csv,2025-03-04T15:29:00+05:30,85.35,2025-03-05T09:16:00+05:30,88.05,210.00,50.00,160.00,
2025-03-05,TRADED,,2025-03-06,2025-03-06,75,4,300,2025-03-05T15:00:00+05:30,22335.0,22302.52,ABOVE_SMA,22350,CE,NIFTY_22350_CE_06_MAR_25.csv,2025-03-05T15:29:00+05:30,74.25,2025-03-06T09:16:00+05:30,112.5,10875.00,50.00,10825.00,
2025-03-06,TRADED,,2025-03-13,2025-03-07,75,4,300,2025-03-06T15:00:00+05:30,22547.85,22424.70,ABOVE_SMA,22550,CE,NIFTY_22550_CE_13_MAR_25.csv,2025-03-06T15:29:00+05:30,154.0,2025-03-07T09:16:00+05:30,132.0,-7200.00,50.00,-7250.00,
2025-03-07,TRADED,,2025-03-13,2025-03-10,75,4,300,2025-03-07T15:00:00+05:30,22556.85,22564.55,BELOW_SMA,22550,PE,NIFTY_22550_PE_13_MAR_25.csv,2025-03-07T15:29:00+05:30,127.0,2025-03-10T09:16:00+05:30,130.1,330.00,50.00,280.00,
2025-03-10,TRADED,,2025-03-13,2025-03-11,75,4,300,2025-03-10T15:00:00+05:30,22469.65,22579.16,BELOW_SMA,22450,PE,NIFTY_22450_PE_13_MAR_25.csv,2025-03-10T15:29:00+05:30,120.15,2025-03-11T09:16:00+05:30,177.35,16560.00,50.00,16510.00,
2025-03-11,TRADED,,2025-03-13,2025-03-12,75,4,300,2025-03-11T15:00:00+05:30,22499.5,22449.95,ABOVE_SMA,22500,CE,NIFTY_22500_CE_13_MAR_25.csv,2025-03-11T15:29:00+05:30,116.15,2025-03-12T09:16:00+05:30,118.8,195.00,50.00,145.00,
2025-03-12,TRADED,,2025-03-13,2025-03-13,75,4,300,2025-03-12T15:00:00+05:30,22473.75,22421.54,ABOVE_SMA,22450,CE,NIFTY_22450_CE_13_MAR_25.csv,2025-03-12T15:29:00+05:30,81.35,2025-03-13T09:16:00+05:30,74.0,-2805.00,50.00,-2855.00,
2025-03-13,TRADED,,2025-03-20,2025-03-17,75,4,300,2025-03-13T15:00:00+05:30,22399.6,22459.06,BELOW_SMA,22400,PE,NIFTY_22400_PE_20_MAR_25.csv,2025-03-13T15:29:00+05:30,130.85,2025-03-17T09:16:00+05:30,75.55,-17190.00,50.00,-17240.00,
2025-03-17,TRADED,,2025-03-20,2025-03-18,75,4,300,2025-03-17T15:00:00+05:30,22510.5,22496.50,ABOVE_SMA,22500,CE,NIFTY_22500_CE_20_MAR_25.csv,2025-03-17T15:29:00+05:30,135.94,2025-03-18T09:16:00+05:30,189.0,15318.00,50.00,15268.00,
2025-03-18,TRADED,,2025-03-20,2025-03-19,75,4,300,2025-03-18T15:00:00+05:30,22842.95,22746.24,ABOVE_SMA,22850,CE,NIFTY_22850_CE_20_MAR_25.csv,2025-03-18T15:29:00+05:30,100.6,2025-03-19T09:16:00+05:30,97.5,-1530.00,50.00,-1580.00,
2025-03-19,TRADED,,2025-03-20,2025-03-20,75,4,300,2025-03-19T15:00:00+05:30,22911.55,22898.69,ABOVE_SMA,22900,CE,NIFTY_22900_CE_20_MAR_25.csv,2025-03-19T15:29:00+05:30,98.95,2025-03-20T09:16:00+05:30,127.75,8040.00,50.00,7990.00,
2025-03-20,TRADED,,2025-03-27,2025-03-21,75,4,300,2025-03-20T15:00:00+05:30,23183.85,23096.58,ABOVE_SMA,23200,CE,NIFTY_23200_CE_27_MAR_25.csv,2025-03-20T15:29:00+05:30,129.05,2025-03-21T09:16:00+05:30,129.65,-420.00,50.00,-470.00,
2025-03-21,TRADED,,2025-03-27,2025-03-24,75,4,300,2025-03-21T15:00:00+05:30,23348.8,23325.90,ABOVE_SMA,23350,CE,NIFTY_23350_CE_27_MAR_25.csv,2025-03-21T15:29:00+05:30,143.35,2025-03-24T09:16:00+05:30,207.9,18765.00,50.00,18715.00,
2025-03-24,TRADED,,2025-03-27,2025-03-25,75,4,300,2025-03-24T15:00:00+05:30,23652.9,23606.79,ABOVE_SMA,23650,CE,NIFTY_23650_CE_27_MAR_25.csv,2025-03-24T15:29:00+05:30,169.75,2025-03-25T09:16:00+05:30,211.9,12045.00,50.00,11995.00,
2025-03-25,TRADED,,2025-03-27,2025-03-26,75,4,300,2025-03-25T15:00:00+05:30,23670.3,23713.85,BELOW_SMA,23650,PE,NIFTY_23650_PE_27_MAR_25.csv,2025-03-25T15:29:00+05:30,100.5,2025-03-26T09:16:00+05:30,85.3,-5160.00,50.00,-5210.00,
2025-03-26,TRADED,,2025-03-27,2025-03-27,75,4,300,2025-03-26T15:00:00+05:30,23501.45,23603.37,BELOW_SMA,23500,PE,NIFTY_23500_PE_27_MAR_25.csv,2025-03-26T15:29:00+05:30,72.8,2025-03-27T09:16:00+05:30,85.95,3345.00,50.00,3295.00,
2025-03-27,TRADED,,2025-04-03,2025-03-28,75,4,300,2025-03-27T15:00:00+05:30,23589.25,23588.50,ABOVE_SMA,23600,CE,NIFTY_23600_CE_03_APR_25.csv,2025-03-27T15:29:00+05:30,208.5,2025-03-28T09:16:00+05:30,188.7,-6540.00,50.00,-6590.00,
2025-03-28,TRADED,,2025-04-03,2025-04-01,75,4,300,2025-03-28T15:00:00+05:30,23543.65,23551.54,BELOW_SMA,23550,PE,NIFTY_23550_PE_03_APR_25.csv,2025-03-28T15:29:00+05:30,126.65,2025-04-01T09:16:00+05:30,174.0,13605.00,50.00,13555.00,
2025-04-01,TRADED,,2025-04-03,2025-04-02,75,4,300,2025-04-01T15:00:00+05:30,23174.5,23262.53,BELOW_SMA,23150,PE,NIFTY_23150_PE_03_APR_25.csv,2025-04-01T15:29:00+05:30,81.65,2025-04-02T09:16:00+05:30,68.5,-4545.00,50.00,-4595.00,
2025-04-02,TRADED,,2025-04-03,2025-04-03,75,4,300,2025-04-02T15:00:00+05:30,23337.75,23272.38,ABOVE_SMA,23350,CE,NIFTY_23350_CE_03_APR_25.csv,2025-04-02T15:29:00+05:30,57.5,2025-04-03T09:16:00+05:30,7.85,-15495.00,50.00,-15545.00,
2025-04-03,TRADED,,2025-04-09,2025-04-04,75,4,300,2025-04-03T15:00:00+05:30,23253.05,23269.13,BELOW_SMA,23250,PE,NIFTY_23250_PE_09_APR_25.csv,2025-04-03T15:29:00+05:30,162.8,2025-04-04T09:16:00+05:30,244.9,24030.00,50.00,23980.00,
2025-04-04,TRADED,,2025-04-09,2025-04-07,75,4,300,2025-04-04T15:00:00+05:30,22911.0,22966.89,BELOW_SMA,22900,PE,NIFTY_22900_PE_09_APR_25.csv,2025-04-04T15:29:00+05:30,121.9,2025-04-07T09:16:00+05:30,686.7,168840.00,50.00,168790.00,
2025-04-07,TRADED,,2025-04-09,2025-04-08,75,4,300,2025-04-07T15:00:00+05:30,22184.65,22011.38,ABOVE_SMA,22200,CE,NIFTY_22200_CE_09_APR_25.csv,2025-04-07T15:29:00+05:30,335.9,2025-04-08T09:16:00+05:30,452.0,34230.00,50.00,34180.00,
2025-04-08,TRADED,,2025-04-09,2025-04-09,75,4,300,2025-04-08T15:00:00+05:30,22528.4,22503.97,ABOVE_SMA,22550,CE,NIFTY_22550_CE_09_APR_25.csv,2025-04-08T15:29:00+05:30,188.3,2025-04-09T09:16:00+05:30,78.65,-33495.00,50.00,-33545.00,
2025-04-09,TRADED,,2025-04-17,2025-04-11,75,4,300,2025-04-09T15:00:00+05:30,22402.7,22413.74,BELOW_SMA,22400,PE,NIFTY_22400_PE_17_APR_25.csv,2025-04-09T15:29:00+05:30,278.0,2025-04-11T09:16:00+05:30,113.45,-49965.00,50.00,-50015.00,
2025-04-11,TRADED,,2025-04-17,2025-04-15,75,4,300,2025-04-11T15:00:00+05:30,22830.35,22824.96,ABOVE_SMA,22850,CE,NIFTY_22850_CE_17_APR_25.csv,2025-04-11T15:29:00+05:30,259.75,2025-04-15T09:16:00+05:30,483.95,66660.00,50.00,66610.00,
2025-04-15,TRADED,,2025-04-17,2025-04-16,75,4,300,2025-04-15T15:00:00+05:30,23321.2,23299.82,ABOVE_SMA,23300,CE,NIFTY_23300_CE_17_APR_25.csv,2025-04-15T15:29:00+05:30,110.95,2025-04-16T09:16:00+05:30,52.05,-18270.00,50.00,-18320.00,
2025-04-16,TRADED,,2025-04-17,2025-04-17,75,4,300,2025-04-16T15:00:00+05:30,23424.55,23351.60,ABOVE_SMA,23400,CE,NIFTY_23400_CE_17_APR_25.csv,2025-04-16T15:29:00+05:30,75.15,2025-04-17T09:16:00+05:30,30.3,-14055.00,50.00,-14105.00,
2025-04-17,TRADED,,2025-04-24,2025-04-21,75,4,300,2025-04-17T15:00:00+05:30,23847.0,23619.88,ABOVE_SMA,23850,CE,NIFTY_23850_CE_24_APR_25.csv,2025-04-17T15:29:00+05:30,191.65,2025-04-21T09:16:00+05:30,226.9,9975.00,50.00,9925.00,
2025-04-21,TRADED,,2025-04-24,2025-04-22,75,4,300,2025-04-21T15:00:00+05:30,24114.4,24100.99,ABOVE_SMA,24100,CE,NIFTY_24100_CE_24_APR_25.csv,2025-04-21T15:29:00+05:30,133.3,2025-04-22T09:16:00+05:30,126.3,-2700.00,50.00,-2750.00,
2025-04-22,TRADED,,2025-04-24,2025-04-23,75,4,300,2025-04-22T15:00:00+05:30,24161.15,24186.51,BELOW_SMA,24150,PE,NIFTY_24150_PE_24_APR_25.csv,2025-04-22T15:29:00+05:30,86.0,2025-04-23T09:16:00+05:30,36.54,-15438.00,50.00,-15488.00,
2025-04-23,TRADED,,2025-04-24,2025-04-24,75,4,300,2025-04-23T15:00:00+05:30,24334.8,24247.84,ABOVE_SMA,24350,CE,NIFTY_24350_CE_24_APR_25.csv,2025-04-23T15:29:00+05:30,47.25,2025-04-24T09:16:00+05:30,19.64,-8883.00,50.00,-8933.00,
2025-04-24,TRADED,,2025-04-30,2025-04-25,75,4,300,2025-04-24T15:00:00+05:30,24250.15,24262.89,BELOW_SMA,24250,PE,NIFTY_24250_PE_30_APR_25.csv,2025-04-24T15:29:00+05:30,184.5,2025-04-25T09:16:00+05:30,132.0,-16350.00,50.00,-16400.00,
2025-04-25,TRADED,,2025-04-30,2025-04-28,75,4,300,2025-04-25T15:00:00+05:30,24052.95,24035.91,ABOVE_SMA,24050,CE,NIFTY_24050_CE_30_APR_25.csv,2025-04-25T15:29:00+05:30,145.35,2025-04-28T09:16:00+05:30,185.55,11460.00,50.00,11410.00,
2025-04-28,TRADED,,2025-04-30,2025-04-29,75,4,300,2025-04-28T15:00:00+05:30,24324.1,24272.91,ABOVE_SMA,24300,CE,NIFTY_24300_CE_30_APR_25.csv,2025-04-28T15:29:00+05:30,127.85,2025-04-29T09:16:00+05:30,163.15,9990.00,50.00,9940.00,
2025-04-29,TRADED,,2025-04-30,2025-04-30,75,4,300,2025-04-29T15:00:00+05:30,24326.45,24345.27,BELOW_SMA,24350,PE,NIFTY_24350_PE_30_APR_25.csv,2025-04-29T15:29:00+05:30,70.75,2025-04-30T09:16:00+05:30,95.35,6780.00,50.00,6730.00,
2025-04-30,TRADED,,2025-05-08,2025-05-02,75,4,300,2025-04-30T15:00:00+05:30,24348.85,24341.33,ABOVE_SMA,24350,CE,NIFTY_24350_CE_08_MAY_25.csv,2025-04-30T15:29:00+05:30,213.25,2025-05-02T09:16:00+05:30,269.1,16155.00,50.00,16105.00,
2025-05-02,TRADED,,2025-05-08,2025-05-05,75,4,300,2025-05-02T15:00:00+05:30,24367.15,24387.12,BELOW_SMA,24350,PE,NIFTY_24350_PE_08_MAY_25.csv,2025-05-02T15:29:00+05:30,183.75,2025-05-05T09:16:00+05:30,105.35,-24120.00,50.00,-24170.00,
2025-05-05,TRADED,,2025-05-08,2025-05-06,75,4,300,2025-05-05T15:00:00+05:30,24448.3,24461.48,BELOW_SMA,24450,PE,NIFTY_24450_PE_08_MAY_25.csv,2025-05-05T15:29:00+05:30,89.55,2025-05-06T09:16:00+05:30,88.5,-915.00,50.00,-965.00,
2025-05-06,TRADED,,2025-05-08,2025-05-07,75,4,300,2025-05-06T15:00:00+05:30,24387.65,24393.40,BELOW_SMA,24400,PE,NIFTY_24400_PE_08_MAY_25.csv,2025-05-06T15:29:00+05:30,111.0,2025-05-07T09:16:00+05:30,121.8,2640.00,50.00,2590.00,
2025-05-07,TRADED,,2025-05-08,2025-05-08,75,4,300,2025-05-07T15:00:00+05:30,24407.05,24375.69,ABOVE_SMA,24400,CE,NIFTY_24400_CE_08_MAY_25.csv,2025-05-07T15:29:00+05:30,43.75,2025-05-08T09:16:00+05:30,41.8,-1185.00,50.00,-1235.00,
2025-05-08,TRADED,,2025-05-15,2025-05-09,75,4,300,2025-05-08T15:00:00+05:30,24309.15,24375.41,BELOW_SMA,24300,PE,NIFTY_24300_PE_15_MAY_25.csv,2025-05-08T15:29:00+05:30,344.35,2025-05-09T09:16:00+05:30,369.9,7065.00,50.00,7015.00,
2025-05-09,TRADED,,2025-05-15,2025-05-12,75,4,300,2025-05-09T15:00:00+05:30,24000.55,24028.01,BELOW_SMA,24000,PE,NIFTY_24000_PE_15_MAY_25.csv,2025-05-09T15:29:00+05:30,226.5,2025-05-12T09:16:00+05:30,20.55,-62385.00,50.00,-62435.00,
2025-05-12,TRADED,,2025-05-15,2025-05-13,75,4,300,2025-05-12T15:00:00+05:30,24907.45,24734.32,ABOVE_SMA,24900,CE,NIFTY_24900_CE_15_MAY_25.csv,2025-05-12T15:29:00+05:30,235.45,2025-05-13T09:16:00+05:30,218.4,-5715.00,50.00,-5765.00,
2025-05-13,TRADED,,2025-05-15,2025-05-14,75,4,300,2025-05-13T15:00:00+05:30,24560.0,24684.51,BELOW_SMA,24550,PE,NIFTY_24550_PE_15_MAY_25.csv,2025-05-13T15:29:00+05:30,136.15,2025-05-14T09:16:00+05:30,111.7,-7935.00,50.00,-7985.00,
2025-05-14,TRADED,,2025-05-15,2025-05-15,75,4,300,2025-05-14T15:00:00+05:30,24669.55,24668.28,ABOVE_SMA,24650,CE,NIFTY_24650_CE_15_MAY_25.csv,2025-05-14T15:29:00+05:30,93.9,2025-05-15T09:16:00+05:30,65.3,-9180.00,50.00,-9230.00,
2025-05-15,TRADED,,2025-05-22,2025-05-16,75,4,300,2025-05-15T15:00:00+05:30,25056.4,24778.62,ABOVE_SMA,25050,CE,NIFTY_25050_CE_22_MAY_25.csv,2025-05-15T15:29:00+05:30,190.4,2025-05-16T09:16:00+05:30,189.5,-870.00,50.00,-920.00,
2025-05-16,TRADED,,2025-05-22,2025-05-19,75,4,300,2025-05-16T15:00:00+05:30,25024.2,25002.47,ABOVE_SMA,25000,CE,NIFTY_25000_CE_22_MAY_25.csv,2025-05-16T15:29:00+05:30,195.0,2025-05-19T09:16:00+05:30,163.35,-10095.00,50.00,-10145.00,
2025-05-19,TRADED,,2025-05-22,2025-05-20,75,4,300,2025-05-19T15:00:00+05:30,24945.65,24994.21,BELOW_SMA,24950,PE,NIFTY_24950_PE_22_MAY_25.csv,2025-05-19T15:29:00+05:30,163.6,2025-05-20T09:16:00+05:30,114.35,-15375.00,50.00,-15425.00,
2025-05-20,TRADED,,2025-05-22,2025-05-21,75,4,300,2025-05-20T15:00:00+05:30,24693.1,24833.66,BELOW_SMA,24700,PE,NIFTY_24700_PE_22_MAY_25.csv,2025-05-20T15:29:00+05:30,95.8,2025-05-21T09:16:00+05:30,85.05,-3825.00,50.00,-3875.00,
