entry_date,status,skip_reason,active_expiry,spot_atm_timestamp,spot_atm_open,atm_strike,sell_ce_strike,sell_ce_entry_timestamp,sell_ce_entry_open,sell_ce_exit_timestamp,sell_ce_exit_open,sell_pe_strike,sell_pe_entry_timestamp,sell_pe_entry_open,sell_pe_exit_timestamp,sell_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,lot_size,num_lots,total_qty,net_entry_credit_points,gross_pnl,brokerage,net_pnl,remarks
2025-05-28,TRADED,,2025-05-29,2025-05-28T09:15:00+05:30,24832.5,24850,25100,2025-05-28T09:20:00+05:30,98.3,2025-05-28T15:20:00+05:30,24.35,24600,2025-05-28T09:20:00+05:30,96.2,2025-05-28T15:20:00+05:30,47.7,25300,2025-05-28T09:20:00+05:30,47.7,2025-05-28T15:20:00+05:30,7.7,24400,2025-05-28T09:20:00+05:30,46.15,2025-05-28T15:20:00+05:30,15.8,75,4,300,100.65,13230.00,200.00,13030.00,
2025-05-29,TRADED,,2025-05-29,2025-05-29T09:15:00+05:30,24825.1,24850,25100,2025-05-29T09:20:00+05:30,14.25,2025-05-29T15:20:00+05:30,0.15,24600,2025-05-29T09:20:00+05:30,10.95,2025-05-29T15:20:00+05:30,0.05,25300,2025-05-29T09:20:00+05:30,4.8,2025-05-29T15:20:00+05:30,0.15,24400,2025-05-29T09:20:00+05:30,4.15,2025-05-29T15:20:00+05:30,0.1,75,4,300,16.25,2490.00,200.00,2290.00,
2025-05-30,TRADED,,2025-06-05,2025-05-30T09:15:00+05:30,24812.6,24800,25050,2025-05-30T09:20:00+05:30,110.85,2025-05-30T15:20:00+05:30,103.45,24550,2025-05-30T09:20:00+05:30,89.75,2025-05-30T15:20:00+05:30,102.65,25250,2025-05-30T09:20:00+05:30,59.35,2025-05-30T15:20:00+05:30,54.15,24350,2025-05-30T09:20:00+05:30,46.85,2025-05-30T15:20:00+05:30,53.55,75,4,300,94.40,-3600.00,200.00,-3800.00,
2025-06-02,TRADED,,2025-06-05,2025-06-02T09:15:00+05:30,24669.7,24650,24900,2025-06-02T09:20:00+05:30,87.05,2025-06-02T15:20:00+05:30,141.05,24400,2025-06-02T09:20:00+05:30,143.1,2025-06-02T15:20:00+05:30,88.8,25100,2025-06-02T09:20:00+05:30,46.4,2025-06-02T15:20:00+05:30,75.9,24200,2025-06-02T09:20:00+05:30,80.4,2025-06-02T15:20:00+05:30,45.5,75,4,300,103.35,-3930.00,200.00,-4130.00,
2025-06-03,TRADED,,2025-06-05,2025-06-03T09:15:00+05:30,24786.3,24800,25050,2025-06-03T09:20:00+05:30,91.85,2025-06-03T15:20:00+05:30,24.35,24550,2025-06-03T09:20:00+05:30,152.15,2025-06-03T15:20:00+05:30,116.0,25250,2025-06-03T09:20:00+05:30,46.65,2025-06-03T15:20:00+05:30,10.0,24350,2025-06-03T09:20:00+05:30,86.1,2025-06-03T15:20:00+05:30,47.65,75,4,300,111.25,6165.00,200.00,5965.00,
2025-06-04,TRADED,,2025-06-05,2025-06-04T09:15:00+05:30,24560.45,24550,24800,2025-06-04T09:20:00+05:30,44.0,2025-06-04T15:20:00+05:30,31.5,24300,2025-06-04T09:20:00+05:30,27.8,2025-06-04T15:20:00+05:30,9.65,25000,2025-06-04T09:20:00+05:30,18.6,2025-06-04T15:20:00+05:30,10.7,24100,2025-06-04T09:20:00+05:30,9.5,2025-06-04T15:20:00+05:30,3.55,75,4,300,43.70,2640.00,200.00,2440.00,
2025-06-05,TRADED,,2025-06-05,2025-06-05T09:15:00+05:30,24691.2,24700,24950,2025-06-05T09:20:00+05:30,5.15,2025-06-05T15:20:00+05:30,0.1,24450,2025-06-05T09:20:00+05:30,11.45,2025-06-05T15:20:00+05:30,0.1,25150,2025-06-05T09:20:00+05:30,1.95,2025-06-05T15:20:00+05:30,0.1,24250,2025-06-05T09:20:00+05:30,2.4,2025-06-05T15:20:00+05:30,0.05,75,4,300,12.25,1260.00,200.00,1060.00,
2025-06-06,TRADED,,2025-06-12,2025-06-06T09:15:00+05:30,24748.7,24750,25000,2025-06-06T09:20:00+05:30,85.4,2025-06-06T15:20:00+05:30,178.25,24500,2025-06-06T09:20:00+05:30,77.7,2025-06-06T15:20:00+05:30,30.5,25200,2025-06-06T09:20:00+05:30,41.8,2025-06-06T15:20:00+05:30,89.5,24300,2025-06-06T09:20:00+05:30,39.35,2025-06-06T15:20:00+05:30,15.9,75,4,300,81.95,-8820.00,200.00,-9020.00,
2025-06-09,TRADED,,2025-06-12,2025-06-09T09:15:00+05:30,25160.1,25150,25400,2025-06-09T09:20:00+05:30,51.6,2025-06-09T15:20:00+05:30,35.5,24900,2025-06-09T09:20:00+05:30,77.35,2025-06-09T15:20:00+05:30,59.95,25600,2025-06-09T09:20:00+05:30,20.4,2025-06-09T15:20:00+05:30,12.55,24700,2025-06-09T09:20:00+05:30,37.9,2025-06-09T15:20:00+05:30,27.2,75,4,300,70.65,2085.00,200.00,1885.00,
2025-06-10,TRADED,,2025-06-12,2025-06-10T09:15:00+05:30,25196.05,25200,25450,2025-06-10T09:20:00+05:30,24.65,2025-06-10T15:20:00+05:30,11.25,24950,2025-06-10T09:20:00+05:30,60.35,2025-06-10T15:20:00+05:30,43.6,25650,2025-06-10T09:20:00+05:30,8.35,2025-06-10T15:20:00+05:30,3.6,24750,2025-06-10T09:20:00+05:30,25.8,2025-06-10T15:20:00+05:30,17.05,75,4,300,50.85,2595.00,200.00,2395.00,
2025-06-11,TRADED,,2025-06-12,2025-06-11T09:15:00+05:30,25134.15,25150,25400,2025-06-11T09:20:00+05:30,12.45,2025-06-11T15:20:00+05:30,10.2,24900,2025-06-11T09:20:00+05:30,21.0,2025-06-11T15:20:00+05:30,16.8,25600,2025-06-11T09:20:00+05:30,3.6,2025-06-11T15:20:00+05:30,2.4,24700,2025-06-11T09:20:00+05:30,7.7,2025-06-11T15:20:00+05:30,5.65,75,4,300,22.15,-1440.00,200.00,-1640.00,
2025-06-12,TRADED,,2025-06-12,2025-06-12T09:15:00+05:30,25164.45,25150,25400,2025-06-12T09:20:00+05:30,6.7,2025-06-12T15:20:00+05:30,0.05,24900,2025-06-12T09:20:00+05:30,5.9,2025-06-12T15:20:00+05:30,14.1,25600,2025-06-12T09:20:00+05:30,1.45,2025-06-12T15:20:00+05:30,0.05,24700,2025-06-12T09:20:00+05:30,1.65,2025-06-12T15:20:00+05:30,0.1,75,4,300,9.50,-3750.00,200.00,-3950.00,
2025-06-13,TRADED,,2025-06-19,2025-06-13T09:15:00+05:30,24473.0,24450,24700,2025-06-13T09:20:00+05:30,154.25,2025-06-13T15:20:00+05:30,170.15,24200,2025-06-13T09:20:00+05:30,69.75,2025-06-13T15:20:00+05:30,55.75,24900,2025-06-13T09:20:00+05:30,80.8,2025-06-13T15:20:00+05:30,84.35,24000,2025-06-13T09:20:00+05:30,44.0,2025-06-13T15:20:00+05:30,35.55,75,4,300,99.20,-4440.00,200.00,-4640.00,
2025-06-16,TRADED,,2025-06-19,2025-06-16T09:15:00+05:30,24732.35,24750,25000,2025-06-16T09:20:00+05:30,62.95,2025-06-16T15:20:00+05:30,115.2,24500,2025-06-16T09:20:00+05:30,60.6,2025-06-16T15:20:00+05:30,35.45,25200,2025-06-16T09:20:00+05:30,24.6,2025-06-16T15:20:00+05:30,42.5,24300,2025-06-16T09:20:00+05:30,33.3,2025-06-16T15:20:00+05:30,22.55,75,4,300,65.65,-8385.00,200.00,-8585.00,
2025-06-17,TRADED,,2025-06-19,2025-06-17T09:15:00+05:30,24977.85,25000,25250,2025-06-17T09:20:00+05:30,23.5,2025-06-17T15:20:00+05:30,8.8,24750,2025-06-17T09:20:00+05:30,84.8,2025-06-17T15:20:00+05:30,75.15,25450,2025-06-17T09:20:00+05:30,8.95,2025-06-17T15:20:00+05:30,3.1,24550,2025-06-17T09:20:00+05:30,44.15,2025-06-17T15:20:00+05:30,34.45,75,4,300,55.20,240.00,200.00,40.00,
2025-06-18,TRADED,,2025-06-19,2025-06-18T09:15:00+05:30,24788.35,24800,25050,2025-06-18T09:20:00+05:30,23.15,2025-06-18T15:20:00+05:30,15.6,24550,2025-06-18T09:20:00+05:30,24.4,2025-06-18T15:20:00+05:30,21.35,25250,2025-06-18T09:20:00+05:30,6.85,2025-06-18T15:20:00+05:30,4.35,24350,2025-06-18T09:20:00+05:30,10.05,2025-06-18T15:20:00+05:30,7.95,75,4,300,30.65,-600.00,200.00,-800.00,
2025-06-19,TRADED,,2025-06-19,2025-06-19T09:15:00+05:30,24803.25,24800,25050,2025-06-19T09:20:00+05:30,5.7,2025-06-19T15:20:00+05:30,0.15,24550,2025-06-19T09:20:00+05:30,10.55,2025-06-19T15:20:00+05:30,0.1,25250,2025-06-19T09:20:00+05:30,1.8,2025-06-19T15:20:00+05:30,0.1,24350,2025-06-19T09:20:00+05:30,2.4,2025-06-19T15:20:00+05:30,0.1,75,4,300,12.05,1200.00,200.00,1000.00,
2025-06-20,TRADED,,2025-06-26,2025-06-20T09:15:00+05:30,24787.65,24800,25050,2025-06-20T09:20:00+05:30,90.75,2025-06-20T15:20:00+05:30,192.35,24550,2025-06-20T09:20:00+05:30,64.65,2025-06-20T15:20:00+05:30,37.7,25250,2025-06-20T09:20:00+05:30,38.2,2025-06-20T15:20:00+05:30,89.85,24350,2025-06-20T09:20:00+05:30,36.2,2025-06-20T15:20:00+05:30,25.85,75,4,300,81.00,-12405.00,200.00,-12605.00,
2025-06-23,TRADED,,2025-06-26,2025-06-23T09:15:00+05:30,24939.75,24950,25200,2025-06-23T09:20:00+05:30,44.65,2025-06-23T15:20:00+05:30,45.85,24700,2025-06-23T09:20:00+05:30,65.9,2025-06-23T15:20:00+05:30,50.4,25400,2025-06-23T09:20:00+05:30,15.85,2025-06-23T15:20:00+05:30,13.3,24500,2025-06-23T09:20:00+05:30,37.25,2025-06-23T15:20:00+05:30,27.6,75,4,300,57.45,-1770.00,200.00,-1970.00,
2025-06-24,TRADED,,2025-06-26,2025-06-24T09:15:00+05:30,25179.9,25200,25450,2025-06-24T09:20:00+05:30,42.25,2025-06-24T15:20:00+05:30,13.75,24950,2025-06-24T09:20:00+05:30,34.05,2025-06-24T15:20:00+05:30,53.4,25650,2025-06-24T09:20:00+05:30,12.9,2025-06-24T15:20:00+05:30,4.35,24750,2025-06-24T09:20:00+05:30,16.65,2025-06-24T15:20:00+05:30,20.65,75,4,300,46.75,-1020.00,200.00,-1220.00,
2025-06-25,TRADED,,2025-06-26,2025-06-25T09:15:00+05:30,25150.35,25150,25400,2025-06-25T09:20:00+05:30,20.95,2025-06-25T15:20:00+05:30,20.4,24900,2025-06-25T09:20:00+05:30,19.35,2025-06-25T15:20:00+05:30,11.85,25600,2025-06-25T09:20:00+05:30,5.65,2025-06-25T15:20:00+05:30,4.45,24700,2025-06-25T09:20:00+05:30,6.9,2025-06-25T15:20:00+05:30,5.8,75,4,300,27.75,-675.00,200.00,-875.00,
2025-06-26,TRADED,,2025-06-26,2025-06-26T09:15:00+05:30,25268.95,25250,25500,2025-06-26T09:20:00+05:30,8.25,2025-06-26T15:20:00+05:30,46.55,25000,2025-06-26T09:20:00+05:30,7.3,2025-06-26T15:20:00+05:30,0.15,25700,2025-06-26T09:20:00+05:30,1.9,2025-06-26T15:20:00+05:30,0.1,24800,2025-06-26T09:20:00+05:30,2.95,2025-06-26T15:20:00+05:30,0.15,75,4,300,10.70,-13125.00,200.00,-13325.00,
2025-06-27,TRADED,,2025-07-03,2025-06-27T09:15:00+05:30,25576.65,25600,25850,2025-06-27T09:20:00+05:30,69.45,2025-06-27T15:20:00+05:30,61.0,25350,2025-06-27T09:20:00+05:30,67.55,2025-06-27T15:20:00+05:30,45.85,26050,2025-06-27T09:20:00+05:30,28.8,2025-06-27T15:20:00+05:30,22.35,25150,2025-06-27T09:20:00+05:30,35.55,2025-06-27T15:20:00+05:30,24.25,75,4,300,72.65,1320.00,200.00,1120.00,
2025-06-30,TRADED,,2025-07-03,2025-06-30T09:15:00+05:30,25661.65,25650,25900,2025-06-30T09:20:00+05:30,42.25,2025-06-30T15:20:00+05:30,23.05,25400,2025-06-30T09:20:00+05:30,56.25,2025-06-30T15:20:00+05:30,73.4,26100,2025-06-30T09:20:00+05:30,15.15,2025-06-30T15:20:00+05:30,8.95,25200,2025-06-30T09:20:00+05:30,26.6,2025-06-30T15:20:00+05:30,29.4,75,4,300,56.75,-2805.00,200.00,-3005.00,
2025-07-01,TRADED,,2025-07-03,2025-07-01T09:15:00+05:30,25551.35,25550,25800,2025-07-01T09:20:00+05:30,37.55,2025-07-01T15:20:00+05:30,20.55,25300,2025-07-01T09:20:00+05:30,47.1,2025-07-01T15:20:00+05:30,17.45,26000,2025-07-01T09:20:00+05:30,13.55,2025-07-01T15:20:00+05:30,5.55,25100,2025-07-01T09:20:00+05:30,18.65,2025-07-01T15:20:00+05:30,5.95,75,4,300,52.45,5385.00,200.00,5185.00,
2025-07-02,TRADED,,2025-07-03,2025-07-02T09:15:00+05:30,25588.3,25600,25850,2025-07-02T09:20:00+05:30,13.2,2025-07-02T15:20:00+05:30,3.95,25350,2025-07-02T09:20:00+05:30,15.0,2025-07-02T15:20:00+05:30,31.25,26050,2025-07-02T09:20:00+05:30,3.35,2025-07-02T15:20:00+05:30,1.35,25150,2025-07-02T09:20:00+05:30,4.45,2025-07-02T15:20:00+05:30,6.55,75,4,300,20.40,-4470.00,200.00,-4670.00,
2025-07-03,TRADED,,2025-07-03,2025-07-03T09:15:00+05:30,25505.1,25500,25750,2025-07-03T09:20:00+05:30,5.85,2025-07-03T15:20:00+05:30,0.05,25250,2025-07-03T09:20:00+05:30,4.45,2025-07-03T15:20:00+05:30,0.05,25950,2025-07-03T09:20:00+05:30,1.35,2025-07-03T15:20:00+05:30,0.05,25050,2025-07-03T09:20:00+05:30,1.4,2025-07-03T15:20:00+05:30,0.1,75,4,300,7.55,-120.00,200.00,-320.00,
2025-07-04,TRADED,,2025-07-10,2025-07-04T09:15:00+05:30,25428.85,25450,25700,2025-07-04T09:20:00+05:30,53.25,2025-07-04T15:20:00+05:30,48.5,25200,2025-07-04T09:20:00+05:30,72.05,2025-07-04T15:20:00+05:30,47.85,25900,2025-07-04T09:20:00+05:30,21.25,2025-07-04T15:20:00+05:30,18.1,25000,2025-07-04T09:20:00+05:30,33.4,2025-07-04T15:20:00+05:30,22.25,75,4,300,70.65,1995.00,200.00,1795.00,
2025-07-07,TRADED,,2025-07-10,2025-07-07T09:15:00+05:30,25450.45,25450,25700,2025-07-07T09:20:00+05:30,38.95,2025-07-07T15:20:00+05:30,35.1,25200,2025-07-07T09:20:00+05:30,41.95,2025-07-07T15:20:00+05:30,34.3,25900,2025-07-07T09:20:00+05:30,13.75,2025-07-07T15:20:00+05:30,11.8,25000,2025-07-07T09:20:00+05:30,17.8,2025-07-07T15:20:00+05:30,14.8,75,4,300,49.35,-435.00,200.00,-635.00,
2025-07-08,TRADED,,2025-07-10,2025-07-08T09:15:00+05:30,25427.85,25450,25700,2025-07-08T09:20:00+05:30,31.25,2025-07-08T15:20:00+05:30,32.65,25200,2025-07-08T09:20:00+05:30,30.1,2025-07-08T15:20:00+05:30,11.95,25900,2025-07-08T09:20:00+05:30,10.2,2025-07-08T15:20:00+05:30,8.4,25000,2025-07-08T09:20:00+05:30,11.8,2025-07-08T15:20:00+05:30,5.3,75,4,300,39.35,135.00,200.00,-65.00,
2025-07-09,TRADED,,2025-07-10,2025-07-09T09:15:00+05:30,25514.6,25500,25750,2025-07-09T09:20:00+05:30,11.75,2025-07-09T15:20:00+05:30,9.2,25250,2025-07-09T09:20:00+05:30,12.35,2025-07-09T15:20:00+05:30,12.55,25950,2025-07-09T09:20:00+05:30,2.8,2025-07-09T15:20:00+05:30,2.75,25050,2025-07-09T09:20:00+05:30,3.85,2025-07-09T15:20:00+05:30,4.25,75,4,300,17.45,-1590.00,200.00,-1790.00,
2025-07-10,TRADED,,2025-07-10,2025-07-10T09:15:00+05:30,25511.65,25500,25750,2025-07-10T09:20:00+05:30,3.25,2025-07-10T15:20:00+05:30,0.05,25250,2025-07-10T09:20:00+05:30,4.15,2025-07-10T15:20:00+05:30,0.05,25950,2025-07-10T09:20:00+05:30,1.1,2025-07-10T15:20:00+05:30,0.05,25050,2025-07-10T09:20:00+05:30,1.15,2025-07-10T15:20:00+05:30,0.05,75,4,300,5.15,-855.00,200.00,-1055.00,
2025-07-11,TRADED,,2025-07-17,2025-07-11T09:15:00+05:30,25255.5,25250,25500,2025-07-11T09:20:00+05:30,52.6,2025-07-11T15:20:00+05:30,29.7,25000,2025-07-11T09:20:00+05:30,36.55,2025-07-11T15:20:00+05:30,57.35,25700,2025-07-11T09:20:00+05:30,19.5,2025-07-11T15:20:00+05:30,12.1,24800,2025-07-11T09:20:00+05:30,16.5,2025-07-11T15:20:00+05:30,24.9,75,4,300,53.15,-1470.00,200.00,-1670.00,
2025-07-14,TRADED,,2025-07-17,2025-07-14T09:15:00+05:30,25149.5,25150,25400,2025-07-14T09:20:00+05:30,29.75,2025-07-14T15:20:00+05:30,27.0,24900,2025-07-14T09:20:00+05:30,40.0,2025-07-14T15:20:00+05:30,33.15,25600,2025-07-14T09:20:00+05:30,11.7,2025-07-14T15:20:00+05:30,10.65,24700,2025-07-14T09:20:00+05:30,16.0,2025-07-14T15:20:00+05:30,12.35,75,4,300,42.05,-930.00,200.00,-1130.00,
2025-07-15,TRADED,,2025-07-17,2025-07-15T09:15:00+05:30,25089.5,25100,25350,2025-07-15T09:20:00+05:30,33.0,2025-07-15T15:20:00+05:30,30.9,24850,2025-07-15T09:20:00+05:30,18.0,2025-07-15T15:20:00+05:30,6.85,25550,2025-07-15T09:20:00+05:30,11.8,2025-07-15T15:20:00+05:30,7.75,24650,2025-07-15T09:20:00+05:30,6.55,2025-07-15T15:20:00+05:30,3.05,75,4,300,32.65,-690.00,200.00,-890.00,
2025-07-16,TRADED,,2025-07-17,2025-07-16T09:15:00+05:30,25196.6,25200,25450,2025-07-16T09:20:00+05:30,8.1,2025-07-16T15:20:00+05:30,7.65,24950,2025-07-16T09:20:00+05:30,12.4,2025-07-16T15:20:00+05:30,6.7,25650,2025-07-16T09:20:00+05:30,2.2,2025-07-16T15:20:00+05:30,1.8,24750,2025-07-16T09:20:00+05:30,2.9,2025-07-16T15:20:00+05:30,2.25,75,4,300,15.40,-870.00,200.00,-1070.00,
2025-07-17,TRADED,,2025-07-17,2025-07-17T09:15:00+05:30,25230.75,25250,25500,2025-07-17T09:20:00+05:30,2.6,2025-07-17T15:20:00+05:30,0.05,25000,2025-07-17T09:20:00+05:30,3.85,2025-07-17T15:20:00+05:30,0.1,25700,2025-07-17T09:20:00+05:30,0.85,2025-07-17T15:20:00+05:30,0.05,24800,2025-07-17T09:20:00+05:30,1.05,2025-07-17T15:20:00+05:30,0.05,75,4,300,4.55,-1050.00,200.00,-1250.00,
2025-07-18,TRADED,,2025-07-24,2025-07-18T09:15:00+05:30,25108.55,25100,25350,2025-07-18T09:20:00+05:30,42.3,2025-07-18T15:20:00+05:30,27.75,24850,2025-07-18T09:20:00+05:30,41.55,2025-07-18T15:20:00+05:30,63.5,25550,2025-07-18T09:20:00+05:30,15.4,2025-07-18T15:20:00+05:30,10.9,24650,2025-07-18T09:20:00+05:30,17.65,2025-07-18T15:20:00+05:30,27.6,75,4,300,50.80,-2985.00,200.00,-3185.00,
2025-07-21,TRADED,,2025-07-24,2025-07-21T09:15:00+05:30,24999.0,25000,25250,2025-07-21T09:20:00+05:30,29.05,2025-07-21T15:20:00+05:30,42.95,24750,2025-07-21T09:20:00+05:30,33.75,2025-07-21T15:20:00+05:30,14.05,25450,2025-07-21T09:20:00+05:30,10.85,2025-07-21T15:20:00+05:30,13.5,24550,2025-07-21T09:20:00+05:30,11.8,2025-07-21T15:20:00+05:30,6.15,75,4,300,40.15,-1560.00,200.00,-1760.00,
2025-07-22,TRADED,,2025-07-24,2025-07-22T09:15:00+05:30,25166.65,25150,25400,2025-07-22T09:20:00+05:30,16.4,2025-07-22T15:20:00+05:30,6.25,24900,2025-07-22T09:20:00+05:30,21.95,2025-07-22T15:20:00+05:30,18.8,25600,2025-07-22T09:20:00+05:30,4.9,2025-07-22T15:20:00+05:30,1.95,24700,2025-07-22T09:20:00+05:30,8.5,2025-07-22T15:20:00+05:30,4.95,75,4,300,24.95,-360.00,200.00,-560.00,
2025-07-23,TRADED,,2025-07-24,2025-07-23T09:15:00+05:30,25139.35,25150,25400,2025-07-23T09:20:00+05:30,6.05,2025-07-23T15:20:00+05:30,7.65,24900,2025-07-23T09:20:00+05:30,9.5,2025-07-23T15:20:00+05:30,3.85,25600,2025-07-23T09:20:00+05:30,1.7,2025-07-23T15:20:00+05:30,1.55,24700,2025-07-23T09:20:00+05:30,2.45,2025-07-23T15:20:00+05:30,1.9,75,4,300,11.40,-1395.00,200.00,-1595.00,
2025-07-24,TRADED,,2025-07-24,2025-07-24T09:15:00+05:30,25243.3,25250,25500,2025-07-24T09:20:00+05:30,1.7,2025-07-24T15:20:00+05:30,0.05,25000,2025-07-24T09:20:00+05:30,4.0,2025-07-24T15:20:00+05:30,0.05,25700,2025-07-24T09:20:00+05:30,0.8,2025-07-24T15:20:00+05:30,0.05,24800,2025-07-24T09:20:00+05:30,1.3,2025-07-24T15:20:00+05:30,0.05,75,4,300,3.60,-1320.00,200.00,-1520.00,
2025-07-25,TRADED,,2025-07-31,2025-07-25T09:15:00+05:30,24994.85,25000,25250,2025-07-25T09:20:00+05:30,32.45,2025-07-25T15:20:00+05:30,21.75,24750,2025-07-25T09:20:00+05:30,56.1,2025-07-25T15:20:00+05:30,77.25,25450,2025-07-25T09:20:00+05:30,13.3,2025-07-25T15:20:00+05:30,9.8,24550,2025-07-25T09:20:00+05:30,25.35,2025-07-25T15:20:00+05:30,31.5,75,4,300,49.90,-4740.00,200.00,-4940.00,
2025-07-28,TRADED,,2025-07-31,2025-07-28T09:15:00+05:30,24782.45,24800,25050,2025-07-28T09:20:00+05:30,39.6,2025-07-28T15:20:00+05:30,23.6,24550,2025-07-28T09:20:00+05:30,35.5,2025-07-28T15:20:00+05:30,46.25,25250,2025-07-28T09:20:00+05:30,16.05,2025-07-28T15:20:00+05:30,10.45,24350,2025-07-28T09:20:00+05:30,14.7,2025-07-28T15:20:00+05:30,17.7,75,4,300,44.35,-1605.00,200.00,-1805.00,
2025-07-29,TRADED,,2025-07-31,2025-07-29T09:15:00+05:30,24614.2,24600,24850,2025-07-29T09:20:00+05:30,53.45,2025-07-29T15:20:00+05:30,76.65,24350,2025-07-29T09:20:00+05:30,18.6,2025-07-29T15:20:00+05:30,4.55,25050,2025-07-29T09:20:00+05:30,21.6,2025-07-29T15:20:00+05:30,23.0,24150,2025-07-29T09:20:00+05:30,8.1,2025-07-29T15:20:00+05:30,2.4,75,4,300,42.35,-6435.00,200.00,-6635.00,
2025-07-30,TRADED,,2025-07-31,2025-07-30T09:15:00+05:30,24890.4,24900,25150,2025-07-30T09:20:00+05:30,9.55,2025-07-30T15:20:00+05:30,6.15,24650,2025-07-30T09:20:00+05:30,16.85,2025-07-30T15:20:00+05:30,10.9,25350,2025-07-30T09:20:00+05:30,2.65,2025-07-30T15:20:00+05:30,1.8,24450,2025-07-30T09:20:00+05:30,4.3,2025-07-30T15:20:00+05:30,3.7,75,4,300,19.45,-30.00,200.00,-230.00,
2025-07-31,TRADED,,2025-07-31,2025-07-31T09:15:00+05:30,24642.25,24650,24900,2025-07-31T09:20:00+05:30,8.05,2025-07-31T15:20:00+05:30,0.15,24400,2025-07-31T09:20:00+05:30,6.9,2025-07-31T15:20:00+05:30,0.2,25100,2025-07-31T09:20:00+05:30,2.55,2025-07-31T15:20:00+05:30,0.05,24200,2025-07-31T09:20:00+05:30,1.8,2025-07-31T15:20:00+05:30,0.05,75,4,300,10.60,705.00,200.00,505.00,
2025-08-01,TRADED,,2025-08-07,2025-08-01T09:15:00+05:30,24734.9,24750,25000,2025-08-01T09:20:00+05:30,52.85,2025-08-01T15:20:00+05:30,25.4,24500,2025-08-01T09:20:00+05:30,67.3,2025-08-01T15:20:00+05:30,122.75,25200,2025-08-01T09:20:00+05:30,21.65,2025-08-01T15:20:00+05:30,10.6,24300,2025-08-01T09:20:00+05:30,31.45,2025-08-01T15:20:00+05:30,61.2,75,4,300,67.05,-5190.00,200.00,-5390.00,
2025-08-04,TRADED,,2025-08-07,2025-08-04T09:15:00+05:30,24596.05,24600,24850,2025-08-04T09:20:00+05:30,59.15,2025-08-04T15:20:00+05:30,67.4,24350,2025-08-04T09:20:00+05:30,41.6,2025-08-04T15:20:00+05:30,22.25,25050,2025-08-04T09:20:00+05:30,22.65,2025-08-04T15:20:00+05:30,22.3,24150,2025-08-04T09:20:00+05:30,18.45,2025-08-04T15:20:00+05:30,10.35,75,4,300,59.65,-1605.00,200.00,-1805.00,
2025-08-05,TRADED,,2025-08-07,2025-08-05T09:15:00+05:30,24720.25,24700,24950,2025-08-05T09:20:00+05:30,25.5,2025-08-05T15:20:00+05:30,13.7,24450,2025-08-05T09:20:00+05:30,32.05,2025-08-05T15:20:00+05:30,26.5,25150,2025-08-05T09:20:00+05:30,7.85,2025-08-05T15:20:00+05:30,3.4,24250,2025-08-05T09:20:00+05:30,12.4,2025-08-05T15:20:00+05:30,7.45,75,4,300,37.30,-15.00,200.00,-215.00,
2025-08-06,TRADED,,2025-08-07,2025-08-06T09:15:00+05:30,24641.35,24650,24900,2025-08-06T09:20:00+05:30,16.85,2025-08-06T15:20:00+05:30,5.5,24400,2025-08-06T09:20:00+05:30,17.4,2025-08-06T15:20:00+05:30,20.2,25100,2025-08-06T09:20:00+05:30,3.75,2025-08-06T15:20:00+05:30,1.75,24200,2025-08-06T09:20:00+05:30,4.7,2025-08-06T15:20:00+05:30,6.7,75,4,300,25.80,165.00,200.00,-35.00,
2025-08-07,TRADED,,2025-08-07,2025-08-07T09:15:00+05:30,24464.2,24450,24700,2025-08-07T09:20:00+05:30,9.8,2025-08-07T15:20:00+05:30,0.2,24200,2025-08-07T09:20:00+05:30,3.35,2025-08-07T15:20:00+05:30,0.05,24900,2025-08-07T09:20:00+05:30,2.15,2025-08-07T15:20:00+05:30,0.1,24000,2025-08-07T09:20:00+05:30,1.4,2025-08-07T15:20:00+05:30,0.05,75,4,300,9.60,450.00,200.00,250.00,
2025-08-08,TRADED,,2025-08-14,2025-08-08T09:15:00+05:30,24544.25,24550,24800,2025-08-08T09:20:00+05:30,55.5,2025-08-08T15:20:00+05:30,22.85,24300,2025-08-08T09:20:00+05:30,39.6,2025-08-08T15:20:00+05:30,94.0,25000,2025-08-08T09:20:00+05:30,20.45,2025-08-08T15:20:00+05:30,9.4,24100,2025-08-08T09:20:00+05:30,17.6,2025-08-08T15:20:00+05:30,42.25,75,4,300,57.05,-4845.00,200.00,-5045.00,
2025-08-11,TRADED,,2025-08-14,2025-08-11T09:15:00+05:30,24371.5,24350,24600,2025-08-11T09:20:00+05:30,58.3,2025-08-11T15:20:00+05:30,86.9,24100,2025-08-11T09:20:00+05:30,29.5,2025-08-11T15:20:00+05:30,12.0,24800,2025-08-11T09:20:00+05:30,21.35,2025-08-11T15:20:00+05:30,27.4,23900,2025-08-11T09:20:00+05:30,11.75,2025-08-11T15:20:00+05:30,6.1,75,4,300,54.70,-5610.00,200.00,-5810.00,
